GeneName,NC_291_C_Pa_yr2,NC_294_C_Pa_yr2,NC_297_C_Pa_yr2,NC_300_C_Pa_yr2,NC_313_C_Pa_yr2,NC_316_C_Pa_yr2,NC_319_C_Pa_yr2,NC_322_C_Pa_yr2,NC_325_C_Pa_yr2,NO_265_La_Pa_yr2,NO_268_La_Pa_yr2,NO_271_La_Pa_yr2,NO_274_La_Pa_yr2,NO_277_La_Pa_yr2,NO_280_La_Pa_yr2,NO_289_La_Pa_yr2,NO_266_N_Pa_yr2,NO_272_N_Pa_yr2,NO_275_N_Pa_yr2,NO_278_N_Pa_yr2,NC_292_La_Pa_yr2,NC_295_La_Pa_yr2,NC_298_La_Pa_yr2,NC_311_La_Pa_yr2,NC_314_La_Pa_yr2,NC_317_La_Pa_yr2,NC_320_La_Pa_yr2,NC_326_La_Pa_yr2,NC_293_N_Pa_yr2,NC_312_N_Pa_yr2,NC_318_N_Pa_yr2,NC_327_N_Pa_yr2,NO_261_C_Pa_yr2,NO_264_C_Pa_yr2,NO_267_C_Pa_yr2,NO_270_C_Pa_yr2,NO_276_C_Pa_yr2,NO_279_C_Pa_yr2,NO_282_C_Pa_yr2,NO_288_C_Pa_yr2
isogroup16798_Past,0,0,1,4,1,0,1,3,0,0,4,1,1,2,0,1,1,0,0,1,0,0,0,0,2,3,0,0,0,0,2,0,3,4,2,0,0,3,0,3
isogroup16800_Past,0,0,2,2,0,3,0,0,1,0,0,1,1,1,0,2,1,0,0,3,0,2,1,0,1,2,0,0,0,0,3,1,0,2,0,0,0,2,2,3
isogroup16801_Past,3,2,2,6,1,5,5,1,6,0,0,4,2,10,0,6,4,0,1,2,0,6,6,0,4,3,0,5,0,0,7,1,8,14,2,6,1,1,0,5
isogroup16802_Past,2,5,0,9,3,0,1,2,5,0,0,3,0,1,0,1,2,0,5,0,0,1,1,0,2,3,19,2,0,0,1,2,2,1,1,1,1,2,0,3
isogroup16803_Past,3,9,6,18,4,5,2,3,13,0,2,0,2,3,0,2,3,0,13,6,0,2,0,0,2,10,1,10,0,0,7,7,4,6,3,2,1,7,1,9
isogroup16807_Past,4,0,0,6,0,0,1,0,4,0,0,4,0,2,0,1,2,0,1,0,0,6,2,0,3,0,0,0,0,0,0,0,5,8,2,1,2,0,4,2
isogroup16808_Past,0,0,1,2,3,2,2,1,5,0,0,0,1,5,0,3,1,0,1,0,0,2,1,0,0,3,0,2,0,0,0,0,2,0,8,0,0,0,0,2
isogroup16812_Past,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,4
isogroup16813_Past,1,0,0,0,1,1,0,0,4,0,0,1,0,2,0,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
isogroup16814_Past,1,8,4,6,5,3,6,2,3,0,1,2,1,1,0,1,1,1,0,2,0,4,0,0,6,7,0,0,0,0,5,4,2,6,2,0,2,7,2,5
isogroup16815_Past,4,9,7,13,7,7,4,4,14,0,0,3,0,5,0,9,2,0,3,7,0,3,0,0,5,1,0,5,0,0,10,6,15,6,3,2,7,11,2,9
isogroup16818_Past,0,8,2,3,2,2,3,1,2,0,0,1,0,2,0,2,1,0,1,0,0,0,1,0,2,1,0,1,0,0,4,0,3,4,0,0,1,0,2,5
isogroup16819_Past,0,1,1,2,2,4,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,0,3,2,1,6
isogroup16820_Past,15,42,22,35,21,32,11,17,47,1,0,4,8,19,0,33,22,0,10,27,0,2,8,0,9,25,0,5,0,0,17,6,25,23,15,5,16,22,14,48
isogroup16821_Past,1,5,3,5,5,3,3,6,11,0,0,1,1,2,0,5,3,0,2,1,0,4,3,0,5,2,0,1,0,0,2,1,0,2,2,0,0,8,6,5
isogroup16822_Past,4,2,2,1,2,2,2,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,2,0,0,0,0,1,1,1,1,4,2,1,0,1,1
isogroup16825_Past,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,3,4,0,1
isogroup16826_Past,6,13,4,22,9,11,10,8,28,0,0,6,2,6,0,21,4,0,3,12,0,2,7,0,9,6,0,8,1,0,5,17,11,24,12,3,5,15,7,11
isogroup16829_Past,0,16,7,15,8,16,14,12,10,0,0,4,11,8,0,13,13,0,10,7,0,6,4,0,7,15,0,1,0,0,7,0,7,9,4,0,10,10,5,27
isogroup16830_Past,7,18,9,22,6,20,3,1,20,0,0,6,1,7,0,18,6,0,7,12,0,3,1,0,9,12,0,5,0,0,11,6,11,11,5,4,10,11,8,19
isogroup16831_Past,0,1,1,0,0,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
isogroup16832_Past,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
isogroup16833_Past,3,6,9,8,1,4,6,2,16,0,0,0,1,0,0,4,1,0,1,4,0,2,0,0,5,2,0,1,0,0,1,2,1,4,1,3,1,8,3,6
isogroup16834_Past,2,4,6,4,3,1,3,3,10,0,0,1,1,2,0,9,7,0,1,4,0,5,6,0,4,0,0,2,0,0,4,2,2,0,1,2,4,2,2,8
isogroup16836_Past,0,1,1,1,0,1,0,2,0,0,0,1,0,4,0,2,2,0,0,0,0,1,1,0,2,0,0,2,0,0,0,1,1,3,0,1,2,0,1,0
isogroup16837_Past,4,6,5,3,1,0,5,4,9,0,0,4,1,2,0,7,4,0,8,6,0,5,1,0,4,6,1,1,0,0,0,3,1,3,2,1,3,10,0,10
isogroup16838_Past,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
isogroup16839_Past,0,3,2,0,1,1,3,2,3,0,0,1,1,4,0,4,5,0,3,1,0,1,1,0,7,5,0,3,0,0,5,1,1,2,5,0,1,4,1,7
isogroup16840_Past,5,6,5,9,3,4,6,3,16,0,0,2,3,0,0,8,2,0,2,2,0,4,1,0,5,2,0,4,0,0,1,6,8,6,1,3,2,8,1,7
isogroup16842_Past,0,3,2,3,1,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,3,1,0,0,2,0,0
isogroup16843_Past,2,9,9,8,3,12,7,3,14,0,0,4,5,1,0,8,2,0,4,3,0,4,5,0,5,13,0,2,0,0,3,5,3,8,5,1,9,10,4,14
isogroup16844_Past,2,3,7,3,0,5,3,6,7,0,0,3,11,3,0,10,1,1,8,7,0,3,5,0,6,2,0,2,0,0,10,3,3,5,1,0,3,3,0,7
isogroup16845_Past,3,8,1,2,8,1,3,2,15,0,0,0,0,2,0,10,3,0,0,1,0,2,1,0,1,6,0,5,0,0,2,4,8,6,4,0,6,10,3,10
isogroup16846_Past,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1
isogroup16847_Past,0,3,1,2,1,1,1,0,6,0,0,0,0,1,0,3,0,0,2,0,0,1,0,0,5,2,0,0,0,0,1,2,2,1,0,1,0,1,1,3
isogroup16850_Past,0,3,2,2,2,4,0,0,5,1,0,1,0,0,0,2,2,0,2,1,0,2,1,0,1,3,0,1,0,0,1,0,1,2,2,0,1,0,0,1
isogroup16852_Past,0,7,3,3,1,3,1,4,8,0,0,2,3,1,0,4,3,0,1,1,0,1,0,0,2,1,0,3,0,0,4,5,3,5,1,0,3,2,1,6
isogroup16854_Past,1,6,2,10,1,10,5,3,11,0,1,3,1,0,0,6,4,0,4,8,0,4,3,0,1,3,0,3,0,0,4,14,7,11,4,2,6,14,6,7
isogroup16855_Past,4,9,2,6,6,4,2,0,11,0,0,6,1,6,0,8,4,0,4,5,0,2,4,0,2,6,0,0,0,1,8,7,26,16,5,3,12,6,2,12
isogroup16857_Past,1,3,1,3,2,5,4,4,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,2,3,1,0,5,3,1,1
isogroup16858_Past,0,6,0,14,4,9,3,0,10,0,0,2,6,13,0,14,2,0,9,5,0,7,22,0,7,7,0,0,0,0,8,6,2,18,5,9,9,3,4,2
isogroup16859_Past,0,2,0,4,1,0,2,0,3,0,0,0,0,0,0,4,0,0,4,2,0,1,0,0,1,1,0,0,0,0,0,3,0,1,9,0,0,2,1,3
isogroup16861_Past,84825,168429,330632,510546,243756,254053,529558,173665,854793,15613,734387,384055,186180,389109,21885,130150,327030,8667,123293,228238,12870,446787,313268,7409,519374,444251,11306,179180,8561,12566,189059,68801,38662,119322,84368,152606,78644,366645,80421,288683
isogroup16862_Past,1,2,1,3,0,2,0,1,5,0,0,1,1,2,0,5,2,0,1,2,0,2,3,0,1,3,0,4,0,0,0,2,3,2,4,0,3,0,1,0
isogroup16863_Past,0,0,1,0,0,0,3,0,2,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
isogroup16865_Past,4,1,2,3,0,0,0,2,0,0,0,1,0,3,0,1,0,0,0,2,0,2,1,0,3,3,0,0,0,0,4,2,6,5,0,5,4,0,0,0
isogroup16866_Past,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isogroup16867_Past,0,9,5,16,5,4,3,4,11,0,1,7,10,5,0,4,3,0,5,7,0,4,4,0,8,2,0,4,0,0,5,5,16,18,2,3,8,7,2,8
isogroup16868_Past,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
isogroup16869_Past,0,0,5,0,1,1,1,1,2,0,0,1,0,0,0,2,1,0,0,1,0,2,2,0,2,2,0,0,0,0,0,0,2,1,0,0,3,0,2,1
isogroup16871_Past,2,1,2,1,2,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,2,0,3,0,0,0,1,0
isogroup16874_Past,4,12,11,21,5,7,4,7,10,1,0,1,3,6,0,11,3,0,1,14,0,1,3,0,7,12,0,4,1,0,4,5,11,13,10,1,7,9,1,20
isogroup16875_Past,1,3,5,4,1,3,0,2,5,0,0,0,0,2,0,2,3,0,3,1,0,0,0,0,1,7,0,0,0,0,0,0,2,2,2,0,2,0,3,4
isogroup16878_Past,2,2,4,2,0,6,0,0,13,0,0,3,1,0,0,4,1,0,0,5,0,2,1,0,1,5,0,1,0,0,1,3,5,2,0,1,0,4,2,7
isogroup16880_Past,5,8,6,11,4,9,8,3,13,0,0,4,7,2,0,11,4,0,9,5,0,2,3,0,7,8,0,0,0,0,4,4,10,7,8,3,5,11,3,8
isogroup16881_Past,9,35,18,44,16,27,16,11,67,2,0,5,11,12,0,25,13,0,15,28,1,9,16,0,12,35,0,26,1,0,26,34,33,42,33,11,28,30,14,33
isogroup16882_Past,0,7,2,2,3,3,0,4,5,0,0,0,0,1,0,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,2,1,4,2,3
isogroup16883_Past,3,7,4,3,3,4,9,5,5,0,4,5,5,11,0,7,1,0,2,3,0,11,7,0,10,10,0,8,0,0,3,1,2,1,3,0,0,5,2,5
isogroup16884_Past,3,1,0,3,1,2,2,0,6,0,0,1,0,0,0,1,2,0,0,2,0,1,0,0,2,1,0,0,0,0,1,4,1,3,1,0,1,2,2,8
isogroup16885_Past,0,9,7,4,1,1,6,5,11,0,0,3,0,4,0,3,4,0,2,1,0,2,12,0,4,7,0,1,0,0,7,3,3,3,0,0,0,4,0,1
isogroup16887_Past,1,5,3,1,4,3,1,2,16,1,0,1,3,1,0,2,1,0,0,1,0,0,4,0,0,0,0,3,0,0,0,3,3,1,2,5,2,3,1,2
isogroup16888_Past,5,14,2,13,5,9,4,10,26,0,0,5,2,2,0,8,5,0,2,9,0,3,0,0,8,7,0,2,0,0,12,5,3,16,1,5,7,8,1,4
isogroup16889_Past,1,5,1,13,2,2,3,6,18,0,1,2,1,6,0,2,2,0,2,2,0,6,1,0,10,8,0,3,0,0,1,4,4,6,0,3,0,0,1,3
isogroup16890_Past,0,1,1,2,1,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
isogroup16891_Past,1,2,0,2,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,2,1,0,2,0,0,1,0,0,1,0,0,2,0,0,3
isogroup16892_Past,0,3,2,0,0,2,1,0,5,0,0,1,0,2,0,1,1,0,0,0,0,4,3,0,5,1,0,0,0,0,0,1,0,0,0,2,1,4,0,0
isogroup16893_Past,2,2,1,2,1,1,1,0,3,2,0,0,0,0,0,6,1,0,0,3,0,1,0,0,0,6,0,1,0,0,2,0,0,4,0,0,1,1,1,1
isogroup16895_Past,8,16,16,15,7,10,15,5,20,0,0,3,7,9,0,7,6,0,5,6,0,2,6,0,6,14,0,4,0,0,12,12,4,7,4,3,2,9,6,12
isogroup16897_Past,4,7,6,4,3,2,1,0,2,0,0,1,2,3,0,7,3,0,9,7,0,1,4,0,3,3,0,7,0,0,6,8,8,6,3,3,8,3,2,5
isogroup16898_Past,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
isogroup16900_Past,4,1,4,0,2,1,1,3,6,0,0,0,1,0,0,2,1,0,0,5,0,0,2,0,2,1,0,1,0,0,3,1,4,5,7,1,1,2,2,7
isogroup16901_Past,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,2,3,1,2
isogroup16902_Past,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
isogroup16903_Past,0,0,1,0,1,2,5,0,5,0,0,0,0,6,0,2,2,0,1,0,0,2,4,0,3,4,0,0,0,0,0,0,0,0,1,1,1,3,1,5
isogroup16904_Past,2,0,0,1,2,4,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0,1,1,0,1,3,0,4,0,0,0,1,1,0,3,0,0,3,2,1
isogroup16905_Past,1,0,1,3,1,1,2,1,2,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,3,4,0,1,0,0,1,0,2,3,0,0,0,0,0,1
isogroup16906_Past,0,2,1,1,0,0,2,1,2,0,0,0,0,2,0,4,1,0,3,0,0,0,1,0,1,2,0,2,0,0,0,2,1,0,0,0,0,1,1,1
isogroup16907_Past,2,19,5,19,8,11,4,0,21,0,1,8,4,5,0,14,9,0,6,6,0,3,4,0,6,9,0,2,0,0,8,8,7,15,1,2,5,10,2,12
isogroup16908_Past,0,1,2,1,0,2,3,1,7,0,0,1,4,5,0,2,4,0,2,3,0,2,5,0,4,4,0,3,0,0,0,2,2,5,1,2,1,4,0,1
isogroup16909_Past,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
isogroup16913_Past,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,9,1,2,0,0
isogroup16914_Past,0,3,2,0,2,1,0,0,1,0,0,0,1,3,0,5,1,0,1,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,3
isogroup16915_Past,3,0,1,2,0,2,1,1,5,0,0,1,0,0,0,2,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,2,2,1,0,0,4,1,4
isogroup16921_Past,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,2,1,0,0,0,0,0,1,2,1,1,0,2,2,1,3
isogroup16923_Past,0,2,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
isogroup16925_Past,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,5,0,0,0,3,0,1,2,0,1,1,0,0,0,0,1,0,0,1,2,1,0,1,1,0
isogroup16927_Past,2,8,2,5,6,2,2,1,12,0,0,2,0,1,0,4,4,0,1,3,0,1,4,0,1,5,0,0,0,0,4,2,6,0,4,0,1,5,5,5
isogroup16929_Past,0,0,3,0,0,2,0,1,2,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,2,2,0,2,1,1,2,1,2
isogroup16930_Past,0,2,0,3,1,2,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,4,2,0,2,1,0,0,0,0,4,0,1,1,0,0,3,1,0,0
isogroup16931_Past,3,1,3,1,0,0,0,1,3,0,0,2,0,1,0,3,1,0,2,3,0,2,0,0,1,2,0,2,0,0,5,1,6,4,3,2,0,0,0,0
isogroup16933_Past,2,4,4,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,4
isogroup16934_Past,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
isogroup16935_Past,36,93,57,72,44,59,37,25,153,2,0,25,29,30,1,73,31,0,33,48,0,26,29,0,34,82,0,21,0,3,46,53,74,66,52,18,52,63,34,99
isogroup16936_Past,1,1,3,5,1,3,1,1,1,0,0,0,0,0,0,2,0,0,5,0,0,0,2,0,5,1,0,0,0,0,1,1,2,3,1,2,1,1,1,1
isogroup16937_Past,3,9,2,3,1,6,5,1,2,0,0,3,0,2,0,8,3,0,1,2,0,2,1,0,5,1,0,1,0,0,6,1,2,1,10,0,2,0,1,5
isogroup16938_Past,3,4,1,5,1,4,3,1,10,0,0,3,4,0,0,3,1,0,3,6,0,2,4,0,4,8,0,6,0,0,2,2,4,1,4,1,1,8,1,9
isogroup16939_Past,45,77,50,94,33,77,31,31,164,3,0,32,22,31,1,68,31,0,31,56,1,22,30,0,34,65,0,33,0,0,46,53,57,77,49,16,46,95,35,85
isogroup16940_Past,3,9,1,16,6,7,5,1,11,0,0,3,2,3,0,13,7,0,5,3,1,3,3,0,2,10,0,4,0,0,8,6,6,6,6,0,3,9,5,10
isogroup16942_Past,0,1,1,2,0,2,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,2,3,0,1,0,0,0,0,2,1,0,2,0,0,1,7
isogroup16943_Past,5,3,4,2,1,3,2,1,7,0,0,2,0,1,0,6,2,0,2,4,0,2,1,0,2,4,0,2,0,0,2,0,3,4,2,3,2,7,2,4
isogroup16944_Past,1,0,0,6,2,0,1,1,3,0,0,1,0,1,0,4,1,0,0,1,0,0,3,0,1,1,0,2,0,0,4,1,0,0,1,1,1,6,0,4
isogroup16945_Past,0,2,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,3,1,0,3,1,0,2,3,4,3
isogroup16946_Past,1,0,1,2,2,1,3,0,3,0,0,0,1,1,0,2,2,0,3,1,0,2,3,0,5,2,0,2,0,0,3,1,0,1,0,0,2,2,0,4
isogroup16947_Past,2,9,4,2,2,3,5,1,14,0,0,1,1,0,0,2,5,0,1,3,0,4,0,0,3,1,0,5,0,0,1,2,3,3,6,3,5,4,2,11
isogroup16951_Past,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
isogroup16952_Past,0,1,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
isogroup16953_Past,0,3,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,4,0,0,1,0,0,0,1,0,0,2,2,0,0,0,1
isogroup16954_Past,1,0,7,11,2,4,0,2,7,0,0,0,3,3,0,4,0,0,0,3,0,4,1,0,2,3,0,4,0,4,5,3,6,3,4,0,3,3,5,11
isogroup16955_Past,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,3,0,0,0,1,1,1
isogroup16960_Past,0,1,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
isogroup16962_Past,4,3,4,6,3,3,5,3,10,0,0,0,2,4,0,6,0,0,2,5,0,0,1,0,1,1,0,8,1,0,3,3,4,9,5,1,2,7,4,7
isogroup16963_Past,10,14,0,16,11,5,12,6,28,0,0,8,6,12,1,16,5,0,11,5,1,18,16,0,21,7,0,6,0,0,7,4,7,11,5,8,6,10,2,5
isogroup16965_Past,11,36,27,33,14,22,11,15,44,0,0,3,5,16,0,30,16,0,10,29,0,11,11,0,11,20,0,16,0,0,13,18,39,33,15,16,24,21,9,34
isogroup16966_Past,1,0,1,0,0,2,1,0,3,0,0,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
isogroup16968_Past,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
isogroup16969_Past,2,3,4,2,0,2,3,1,0,0,0,2,0,1,0,5,2,0,1,2,0,0,1,0,2,1,0,0,0,0,2,0,0,1,1,1,3,1,1,0
isogroup16970_Past,2,10,6,7,6,7,5,4,16,0,0,1,7,2,0,3,2,0,3,2,0,3,2,0,10,8,0,3,0,0,5,3,3,4,6,1,6,13,6,7
isogroup16973_Past,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
isogroup16974_Past,1,1,1,2,1,0,1,0,3,0,0,3,1,1,0,2,0,0,1,3,0,3,0,0,2,0,0,0,0,0,1,1,2,0,2,0,1,2,0,1
isogroup16975_Past,0,1,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
isogroup16976_Past,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,3,0,0,0,0
isogroup16977_Past,0,1,1,2,0,1,0,1,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
isogroup16978_Past,1,0,0,0,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
isogroup16979_Past,0,3,2,0,2,0,1,2,3,0,0,6,1,1,0,0,4,0,1,2,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,4,2,2
isogroup16982_Past,0,0,0,2,1,1,1,0,2,0,0,0,0,3,0,1,0,0,2,0,0,1,1,0,1,1,0,0,0,0,3,0,1,0,3,0,1,1,0,1
isogroup16985_Past,3,6,0,0,3,4,4,3,2,0,0,0,1,5,0,4,1,0,3,3,0,1,0,0,1,3,0,2,0,0,3,1,4,0,4,0,0,6,4,1
isogroup16986_Past,1,1,3,5,1,5,0,1,7,0,0,1,5,0,0,2,3,0,2,2,0,3,1,0,1,2,1,1,0,0,5,5,0,2,2,1,2,2,0,4
isogroup16987_Past,2,12,6,20,4,6,5,3,16,0,0,7,5,6,0,9,3,0,1,8,0,3,5,0,4,4,0,5,0,0,3,9,6,15,2,2,12,4,3,8
isogroup16988_Past,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
isogroup16989_Past,1,0,1,0,1,0,0,0,2,0,0,0,0,3,0,2,0,0,2,2,0,1,0,0,3,1,0,0,0,0,2,0,1,1,0,0,2,0,0,4
isogroup16990_Past,4,13,5,8,6,8,1,1,10,0,1,1,1,0,0,3,4,0,1,4,0,3,0,0,2,4,0,6,0,0,3,4,1,5,3,0,2,7,0,7
isogroup16991_Past,0,0,3,5,1,4,0,1,2,0,0,0,0,3,0,0,1,0,1,1,0,0,4,0,3,2,0,2,0,0,1,2,2,2,0,1,0,1,0,1
isogroup16992_Past,2,5,0,0,1,0,1,1,4,0,0,0,1,4,0,0,0,0,2,4,0,3,0,0,2,1,0,1,0,0,2,0,0,0,4,0,0,3,2,5
isogroup16993_Past,0,1,2,3,1,2,2,0,4,0,0,0,2,1,0,1,0,0,0,5,0,3,3,0,2,1,0,0,0,0,4,0,2,5,2,1,0,1,3,5
isogroup16994_Past,1,2,2,3,0,1,2,2,4,0,0,2,0,2,0,2,1,0,3,4,0,1,2,0,4,3,0,0,0,0,1,2,3,2,0,1,1,3,2,3
isogroup16995_Past,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,3,2,0,0,1,1
isogroup16996_Past,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
isogroup16998_Past,2,0,0,1,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
isogroup16999_Past,5,6,2,0,2,4,5,0,11,0,0,0,3,2,0,3,0,0,1,2,0,1,2,0,4,1,0,0,0,0,3,6,1,4,5,0,7,2,2,2
isogroup17000_Past,1,4,0,0,2,2,1,0,1,0,0,1,0,5,0,3,0,0,2,1,0,1,0,0,2,1,0,1,0,0,2,1,3,2,7,1,0,1,0,3
isogroup17001_Past,2,3,4,7,2,4,4,1,19,0,0,2,0,1,0,1,1,0,1,0,0,5,5,0,2,3,0,0,0,0,1,0,4,1,2,0,0,2,3,10
isogroup17005_Past,0,4,3,1,1,0,3,3,14,0,0,2,4,1,0,4,2,1,3,1,0,3,1,0,10,3,0,0,0,0,4,3,1,0,3,3,0,7,2,4
isogroup17006_Past,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
isogroup17007_Past,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,1,0,0,0
isogroup17008_Past,0,2,3,6,2,3,0,0,2,0,1,2,0,4,0,5,2,0,2,1,0,1,1,0,2,2,0,0,0,0,3,4,5,2,2,2,4,3,1,4
isogroup17009_Past,5,0,10,0,0,21,11,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,13,0,1,0,0,8,2,0,0,0,0,0,10,0,0
isogroup17011_Past,1,10,1,11,7,5,7,0,8,0,0,2,2,6,0,7,6,0,1,2,0,0,2,0,3,3,0,0,0,0,4,4,12,16,15,1,2,4,1,6
isogroup17013_Past,2,1,0,4,1,2,1,0,12,0,0,1,2,0,0,1,0,0,3,3,0,1,4,0,4,3,0,8,0,0,4,4,7,8,0,0,2,9,3,9
